Time: 3601.25
Lx: 29.1768 0.259685
Ly: 15
Id TipoPieza x y ángulo
0 0 21.1768 6 0
1 0 21.1768 1 0
2 0 25.1768 6 0
3 0 25.1768 1 0
4 1 11 10 0
5 1 14.5 10 0
6 1 20.6768 15 180
7 1 24.1768 15 180
8 2 13.6212 6 0
9 2 18.1768 6 0
10 2 18.1768 2 0
11 2 26.1768 11 0
12 3 4.95455 5 0
13 3 4.95455 0 0
14 3 8.95455 5 0
15 3 8.95455 0 0
16 4 5 10 0
17 4 12.1768 1.55556 0
18 4 5 9.90909 180
19 4 5 15 180
20 5 2.06061 1.90909 0
21 5 7 12 0
22 5 3 7.90909 180
23 5 3 13 180
24 6 0 0 0
25 6 2.12121 0 0
26 6 3.45455 2 0
27 6 19.1768 0 0
