Time: 3601.24
Lx: 109.284 0.743787
Ly: 40
Id TipoPieza x y ángulo
0 0 0 25 0
1 0 44.3137 27 0
2 0 44.3137 0 0
3 0 44.3137 18 0
4 0 44.3137 9 0
5 0 62.3137 25 0
6 0 63.9706 0 0
7 1 0 17.3431 0
8 1 15.6569 34 0
9 1 78.6274 16.6569 0
10 1 87.6274 6 0
11 1 88.4558 24.4853 0
12 1 96.4558 14.8284 0
13 1 97.2843 33.3137 0
14 2 3 36 0
15 2 3 2 0
16 2 14.3137 10 0
17 2 24.9706 2 0
18 2 29.3137 16 0
19 2 29.3137 26 0
20 2 33.6569 36 0
21 3 62.3137 17 0
22 3 62.3137 36 0
23 3 70.6274 11 0
24 3 72.3137 36 0
25 3 80.3137 30 0
26 3 88.3137 36 0
27 3 103.284 2 0
