Time: 3601.39
Lx: 31.125 0.306024
Ly: 15
Id TipoPieza x y ángulo
0 0 11.0917 6 0
1 0 13.0917 10 0
2 0 15.525 1 0
3 0 19.525 1 0
4 1 7.09167 7.89167 0
5 1 16.925 5 0
6 1 10.525 6.56667 180
7 1 14.525 5 180
8 2 24.525 1.2 0
9 2 24.5917 11 0
10 2 27.6583 4.53333 0
11 2 28.125 8.53333 0
12 3 2.69167 7.69167 0
13 3 4.30833 0 0
14 3 16.925 9.5 0
15 3 22.925 5 0
16 4 26.125 0 0
17 4 5 15 180
18 4 7 7.69167 180
19 4 15.0917 15 180
20 5 7.2 12 0
21 5 21.925 5 0
22 5 21.925 8.5 0
23 5 21.925 14.5 180
24 6 0 0 0
25 6 0 2 0
26 6 0 6 0
27 6 0 4 0
