Time: 3603.58
Lx: 37 0.256757
Ly: 40
Id TipoPieza x y ángulo
0 0 10 16 0
1 0 18 5 0
2 0 18 19 0
3 0 30 33 0
4 1 5 8 0
5 1 25 27.6667 0
6 1 25 1 0
7 1 26.5 40 180
8 2 0 24 0
9 2 12 26 0
10 2 25 8 0
11 2 25 19.6667 0
12 3 8 0 0
13 3 8 32 0
14 3 8 35 0
15 3 12 0 0
16 3 13 4 0
17 3 16 0 0
18 3 20.6667 0 0
19 3 8 36 180
20 4 0 0 0
21 4 0 5 0
22 4 -1.70001e-09 14 0
23 4 -1.70001e-09 20 0
24 4 -1.70001e-09 18 0
25 4 8 14.2857 0
26 4 16 3 0
27 4 29 0 0
28 5 0 19 0
29 5 0 2 0
30 5 0 10 0
31 5 2.30007e-09 11 0
32 5 2.30007e-09 31 0
33 5 2.30007e-09 32 0
34 5 9 6 0
35 5 17 17.6667 0
36 6 0 1 0
37 6 0 9 0
38 6 0 23 0
39 6 5 1 0
40 6 5 15 0
41 6 12 34 0
42 6 13 7 0
43 6 25 0 0
44 7 1 6 0
45 7 1 16 0
46 7 1 21 0
47 7 5 3 0
48 7 5 38 0
49 7 17 12.2857 0
50 7 25.1429 16.6667 0
51 7 24 16.2857 180
