Time: 3603.24
Lx: 57 0.349123
Ly: 15
Id TipoPieza x y ángulo
0 0 8.5 0 0
1 0 8.5 10 0
2 0 12 0 0
3 0 12 10 0
4 0 14 5 0
5 0 20 0 0
6 0 20 10 0
7 0 31 10 0
8 0 34.0714 5 0
9 0 34.5 10 0
10 0 34.6429 0 0
11 0 37.5714 5 0
12 0 41.5714 5 0
13 0 42 10 0
14 0 3 15 180
15 0 12 10 180
16 0 18 5 180
17 0 20 10 180
18 0 26 15 180
19 0 40.6429 5 180
20 0 47.5714 10 180
21 1 0 5 0
22 1 0 0 0
23 1 4 0 0
24 1 4 5 0
25 1 4 10 0
26 1 15 10 0
27 1 23 0 0
28 1 23 5 0
29 1 26.1429 1.71429 0
30 1 26.5 10 0
31 1 29.5714 5 0
32 1 30.1429 0 0
33 1 37.5 10 0
34 1 41.6429 0 0
35 1 45 10 0
36 1 49 10 0
37 1 49 5 0
38 1 49 0 0
39 1 53 0 0
40 1 53 5 0
41 1 53 10 0
