Time: 3625.12
Lx: 1810 0.369564
Ly: 1000
Id TipoPieza x y ángulo
0 0 852 786 0
1 0 1298 760 0
2 0 1554 232 0
3 0 1554 496 0
4 0 1554 856 0
5 1 552 880 0
6 1 568 485.648 0
7 1 652 880 0
8 1 752 880 0
9 1 1098 360 0
10 1 1198 360 0
11 1 1247 640 0
12 1 1324 0 0
13 1 1610 376 0
14 1 1710 376 0
15 2 245 1000 0
16 2 368.826 532 0
17 2 552 1000 0
18 2 1101 290 0
19 2 1543 640 0
20 3 368.826 319.648 0
21 3 779 675.648 0
22 3 852 1000 0
23 3 852 360 0
24 3 907.182 430 0
25 3 963 658 0
26 3 1101 166 0
27 3 1106 550 0
28 3 1370 236 0
29 3 1370 974 0
30 4 47 329 0
31 4 47 802 0
32 4 109 908 0
33 4 241 101 0
34 4 262 772 0
35 4 262 846 0
36 4 873 0 0
37 4 1053 430 0
38 4 1125 768 0
39 4 1149 702 0
40 4 1364 640 0
41 4 1509 236 0
42 4 1586 640 0
43 4 1665 166 0
44 4 1759 170 0
45 5 284 772 0
46 5 568 772 0
47 5 852 880 0
48 5 856 240 0
49 5 952 605.648 0
50 6 1147 550 0
51 6 1261 166 0
52 6 1424 16 0
53 6 1610 706 0
54 6 1710 706 0
55 7 0 156 0
56 7 27.6957 319 0
57 7 286 156 0
58 7 368.826 475.648 0
59 7 1524 156 0
60 8 337 802 0
61 8 385.598 139.648 0
62 8 963 658 0
63 8 1101 180 0
64 8 1409 650 0
65 9 600 682.426 0
66 9 952 492 0
67 9 1170 0 0
68 9 1216 904 0
69 9 1338 316 0
