Time: 3601.5
Lx: 1637.9 0.721329
Ly: 1000
Id TipoPieza x y ángulo
0 0 545 856 0
1 0 638 612 0
2 1 0 718 0
3 1 638 340 0
4 1 838 247.966 0
5 1 902.421 880 0
6 2 445 951.579 0
7 2 1239 738 0
8 3 1038 410 0
9 3 1038 240 0
10 3 1038 70 0
11 3 1453.9 718.062 0
12 4 17 938 0
13 4 1319.42 938 0
14 4 1339 365.545 0
15 4 1342.42 776 0
16 4 1481.42 938 0
17 4 1592.9 818.062 0
18 5 538 597.5 0
19 5 552 240 0
20 6 0 468 0
21 6 1102.42 850 0
22 7 652 190.67 0
23 7 1322 156 0
24 8 0 51.5786 0
25 8 1477.9 225.028 0
26 9 0 272 0
27 9 1483.9 452.062 0
