Time: 3605.42
Lx: 2589 0.735553
Ly: 1000
Id TipoPieza x y ángulo
0 0 1355 221.868 0
1 0 1711 685.025 0
2 0 1949 11.868 0
3 1 0 880 0
4 1 200 880 0
5 1 400 880 0
6 1 1035 880 0
7 1 1035 11.868 0
8 1 1511 474.983 0
9 2 245 780 0
10 2 590 738.579 0
11 2 935 911.868 0
12 3 405.101 353.056 0
13 3 690 583.868 0
14 3 743 413.868 0
15 3 1227 535.868 0
16 3 2387.29 410 0
17 3 2387.29 609.68 0
18 4 680.476 171.009 0
19 4 890 11.868 0
20 4 890 181.868 0
21 4 1052 677.868 0
22 4 1624.42 911.868 0
23 4 2084 688 0
24 4 2284 890 0
25 4 2324.38 716.195 0
26 4 2544 728 0
27 5 1519 875.868 0
28 5 1995 581.868 0
29 5 2589 240 0
30 6 1027 427.868 0
31 6 1749 11.868 0
32 6 2067 850 0
33 7 0 156 0
34 7 19.1014 429.68 0
35 7 386 156 0
36 8 1489 11.868 0
37 8 2429 890 0
38 8 2287.29 451.868 90
39 9 1101 231.868 0
40 9 1235 11.868 0
41 9 2051 255.868 0
