Time: 3601.41
Lx: 660.663 0.309124
Ly: 1000
Id TipoPieza x y ángulo
0 0 255 856 0
1 0 376.663 330 0
2 1 0 428.539 0
3 1 255 726 0
4 1 418.663 112 0
5 1 465.963 565.858 0
6 2 245 1000 0
7 2 355 602 0
8 3 0 762 0
9 3 0 682 0
10 3 182.663 364 0
11 3 406 70 0
12 4 17 356.539 0
13 4 545.663 210 0
14 4 545.663 903.858 0
15 4 615.663 58.4793 0
16 4 615.663 938 0
17 4 615.663 484 0
18 5 649 733.858 0
19 5 660.663 320 0
20 6 0 10 0
21 6 529 743.858 0
22 7 0 332 0
23 7 110 156 0
24 8 45 850 0
25 8 155 452 0
26 9 194 612 0
27 9 365 750 0
