Time: 3602.39
Lx: 36.8333 0.328507
Ly: 15
Id TipoPieza x y ángulo
0 0 1 0 0
1 0 22.3333 10 0
2 0 25.8333 10 0
3 0 26.3333 5 0
4 0 30.3333 5 0
5 0 33.8333 10 0
6 0 33.8333 5 0
7 0 3 15 180
8 0 3 10 180
9 0 7 5 180
10 0 24.8333 5 180
11 0 31.8333 15 180
12 0 32.3333 5 180
13 0 35.8333 5 180
14 1 3.5 5 0
15 1 3.5 10 0
16 1 7.5 10 0
17 1 7.5 5 0
18 1 9 0 0
19 1 10.5 7 0
20 1 13.8333 5 0
21 1 13.8333 10 0
22 1 13.8333 0 0
23 1 17.8333 0 0
24 1 17.8333 5 0
25 1 17.8333 10 0
26 1 21.8333 5 0
27 1 25.3333 0 0
