Time: 3600.25
Lx: 865 0.29941
Ly: 1000
Id TipoPieza x y ángulo
0 0 240 856 0
1 0 496 856 0
2 0 609 0 0
3 0 609 256 0
4 0 609 145 90
5 1 0 861 0
6 1 20 741 0
7 1 120 260 0
8 1 120 140 0
9 1 765 856 0
10 1 120 631 90
11 1 120 291.5 90
12 1 120 191.5 90
13 1 240 838 90
14 1 411 70 90
15 2 250 626 0
16 2 465 398 0
17 2 865 856 0
18 2 865 628 0
19 2 392 716 90
20 3 107 70 0
21 3 107 140 0
22 3 120 696 0
23 3 120 766 0
24 3 250 468 0
25 3 366 786 0
26 3 411 145 0
27 3 411 70 0
28 3 411 856 0
29 3 434 471 0
30 4 17 0 0
31 4 17 129.5 0
32 4 39.5 62 0
33 4 97 534 0
34 4 152 938 0
35 4 175 473 0
36 4 195 766 0
37 4 321 679 0
38 4 347 535 0
39 4 545 501 0
40 4 626 144 0
41 4 666 194 0
42 4 728 430 0
43 4 728 144 0
44 4 729.5 763.5 0
