Time: 3600.75
Lx: 855.467 0.374517
Ly: 1000
Id TipoPieza x y ángulo
0 0 284 756.833 0
1 0 569.467 520 0
2 0 569.467 272.711 0
3 0 570 1000 0
4 0 570 760 0
5 1 570 848.656 0
6 1 570 548.656 0
7 1 570 698.656 0
8 1 570 204 0
9 1 755.467 698.656 0
10 2 0 403.289 0
11 2 0 912.833 0
12 2 0 156 0
13 2 569.467 156 0
14 2 569.467 510 0
15 3 116.225 890 0
16 3 116.225 133.167 0
17 3 350.496 362.285 0
18 3 695.467 848.656 0
19 3 695.467 492.656 0
20 4 74.6681 396.656 0
21 4 320.598 78.3341 0
22 4 670 162 0
23 4 701.467 602.656 0
24 4 701.467 258 0
