Time: 3600.86
Lx: 1376 0.336576
Ly: 1000
Id TipoPieza x y ángulo
0 0 468 376 0
1 0 813 712 0
2 0 856 206 0
3 0 856 856 0
4 1 331.111 168.148 0
5 1 756 16 0
6 1 856 16 0
7 1 969 350 0
8 1 969 592 0
9 1 1212 163 0
10 1 1214 489 0
11 1 1276 837 0
12 2 529 1000 0
13 2 724 753.148 0
14 2 969 712 0
15 2 1314 837 0
16 3 0 690 0
17 3 0 760 0
18 3 446.255 376 0
19 3 572 70 0
20 3 572 140 0
21 3 630.255 358.148 0
22 3 785 428.148 0
23 3 874 206 0
24 4 1140 530 0
25 4 1229 938 0
26 4 1229 745 0
27 4 1329 221 0
28 4 1331 159 0
29 4 1331 489 0
30 4 1331 641 0
31 4 1331 703 0
32 4 1331 0 0
33 4 1331 551 0
34 4 1331 97 0
35 4 1331 427 0
36 5 284 1000 0
37 5 468 768.148 0
38 5 468 528.148 0
39 5 813 1000 0
40 6 756 138.148 0
41 6 756 520 0
42 6 1112 837 0
43 6 1112 206 0
44 7 0 156 0
45 7 0 322 0
46 7 286 156 0
47 7 431.111 296 0
48 8 0 344.475 0
49 8 956 0 0
50 8 1154 379 0
51 8 1154 0 0
52 9 969 470 0
53 9 1058 110 0
54 9 1111 649 0
55 9 1212 283 0
