Time: 3602.28
Lx: 28.7045 0.281473
Ly: 40
Id TipoPieza x y ángulo
0 0 2 18.526 0
1 0 21.7045 10.9351 0
2 0 21.7045 22.8961 0
3 1 1 34 0
4 1 7.70455 23.8961 0
5 1 9.69481 15.9156 0
6 2 16.7045 29.8961 0
7 2 16.7045 3.79221 0
8 2 16.7045 12 180
9 3 0 7 0
10 3 0 10 0
11 3 9 12.9156 0
12 3 12.1201 2 0
13 3 20.1201 0 0
14 3 20.1201 37 0
15 4 8 0 0
16 4 11.7045 22.8961 0
17 4 12.1201 1 0
18 4 20.7045 18.9253 0
19 4 8 16 180
20 4 8 32.8961 180
21 5 4 0 0
22 5 15.6396 12 0
23 5 15.6396 13 0
24 5 24.7045 1 0
25 5 24.7045 0 0
26 5 24.7045 37.8961 0
27 6 1 4 0
28 6 1 6 0
29 6 1 28.8961 0
30 6 1 3 0
31 6 1 0 0
32 6 9.12013 3 0
33 7 1 29.8961 0
34 7 1 13 0
35 7 1 16 0
36 7 1 1 0
37 7 8.44805 32 0
38 7 20.7045 20.8961 0
