Time: 3602.94
Lx: 66.8784 0.241683
Ly: 60
Id TipoPieza x y ángulo
0 0 51.8784 59 0
1 0 51.8784 41 0
2 0 51.8784 51 0
3 1 11.8784 17 0
4 1 45.4252 54 0
5 1 41.3784 33 180
6 2 2 57.7296 0
7 2 34.8784 24 0
8 2 43.8784 42 0
9 3 18.8784 15 0
10 3 29.9252 60 0
11 3 52.8784 33 0
12 4 6.30814 0 0
13 4 29.6658 32.2814 0
14 4 66.8784 5 180
15 5 0 32.7296 0
16 5 10.7493 59 0
17 5 21.0252 59 0
18 6 7.61889 23 0
19 6 43.8784 16 0
20 6 31.8784 17 180
21 7 47.9252 7 0
22 7 53.4252 42 0
23 7 47.9252 60 180
24 8 13.7493 27 0
25 8 11.6667 31.7296 180
26 8 40.5887 30.2814 180
27 9 25.37 25.8814 0
28 9 43.7689 0 0
29 9 36.3482 25.8814 180
