Time: 3601.65
Lx: 56.6474 0.618694
Ly: 15
Id TipoPieza x y ángulo
0 0 45.9392 1 0
1 0 49.2933 6 0
2 0 52.6474 1 0
3 0 52.6474 11 0
4 1 29.0195 10 0
5 1 34.1966 10 0
6 1 34.1966 0 0
7 1 41.4392 0 0
8 2 38.8179 5.5 0
9 2 39.8736 11 0
10 2 44.3179 6.5 0
11 2 47.9392 11 0
12 3 18.3805 0.115095 0
13 3 23 2.23019 0
14 3 23 9.68491 0
15 3 27.8377 0 0
16 4 3.5 5 0
17 4 10 6.5 0
18 4 11.761 0 0
19 4 16.5 10 0
20 5 2 7 0
21 5 2 12 0
22 5 9.60555 12 0
23 5 9.60555 0.471001 0
24 6 0 0 0
25 6 0 3.5 0
26 6 3.5 0 0
27 6 4.80278 11.5 0
