Time: 3604.68
Lx: 56.1455 0.615285
Ly: 15
Id TipoPieza x y ángulo
0 0 32.4861 1.70163 0
1 0 37.9861 1.95143 0
2 0 49.2914 6.25 0
3 0 16.9182 11 90
4 1 27.9861 0.315095 0
5 1 27.9861 10 0
6 1 41.9373 6.65287 0
7 1 53.1455 0 0
8 2 1 7.08823 0
9 2 38.1631 11 0
10 2 47.4373 11 0
11 2 53.1455 11 0
12 3 16.6692 0.851317 0
13 3 21.9666 9.68491 0
14 3 21.9666 0 0
15 3 31.6631 7 0
16 4 0.533091 0 0
17 4 8.21504 4.5 0
18 4 15.4666 7.42705 0
19 4 43.4373 0 0
20 5 4.20955 12 0
21 5 9.03309 0 0
22 5 10.2411 12 0
23 5 12.1692 2 270
24 6 0 3.58823 0
25 6 5.5 6.81953 0
26 6 6.22535 10.3195 0
27 6 22.9666 6.50785 0
