Time: 3602.04
Lx: 36.6667 0.44
Ly: 15
Id TipoPieza x y ángulo
0 0 0 0 0
1 0 0 5 0
2 0 0 10 0
3 0 3.33333 3 0
4 0 3.33333 8 0
5 0 6.33333 10 0
6 0 6.33333 5 0
7 0 6.33333 0 0
8 0 10.3333 5 0
9 0 10.3333 0 0
10 0 10.3333 10 0
11 0 14.3333 5 0
12 0 14.3333 0 0
13 0 14.3333 10 0
14 0 18.3333 5 0
15 0 18.3333 0 0
16 0 18.3333 10 0
17 0 21.3333 2 0
18 0 21.3333 7 0
19 0 24.6667 5 0
20 0 24.6667 0 0
21 0 24.6667 10 0
22 0 28.6667 0 0
23 0 28.6667 10 0
24 0 28.6667 5 0
25 0 32.6667 0 0
26 0 32.6667 5 0
27 0 32.6667 10 0
