Time: 3601.03
Lx: 68.4459 0.25905
Ly: 60
Id TipoPieza x y ángulo
0 0 7.17779 9.34074 0
1 0 27.4041 29.1144 270
2 0 27.4041 19.1144 270
3 1 61.4459 41 0
4 1 47.4459 25 90
5 1 59.4459 39 270
6 2 2 34.3407 0
7 2 17.3195 60 0
8 2 30.4041 26.3364 0
9 3 39.4041 21.7436 0
10 3 53.4041 5 90
11 3 53.4459 46 90
12 4 59.4459 22.5455 0
13 4 59.4459 0 0
14 4 10 60 270
15 5 10.5172 42.3407 0
16 5 26.147 59 0
17 5 36.4459 58.3333 0
18 6 45.4459 44 0
19 6 3 53.3407 270
20 6 8 60 270
21 7 53.4459 56 90
22 7 53.4459 47 90
23 7 53.4459 4 270
24 8 42.9844 54.2564 0
25 8 42.9844 23.7436 0
26 8 53.4041 21 0
27 9 19.6897 0 0
28 9 39.4459 0.34359 0
29 9 14 6.4 180
