Time: 3601.58
Lx: 1986 0.755887
Ly: 1000
Id TipoPieza x y ángulo
0 0 829 108.132 0
1 0 1730 70 0
2 0 1730 572.132 0
3 0 1730 328.132 0
4 1 0 880 0
5 1 0 132.132 0
6 1 -5.45697e-12 352.132 0
7 1 545 170 0
8 1 829 352.132 0
9 1 1174 880 0
10 1 1530 70 0
11 1 1530 515.843 0
12 2 445 788 0
13 2 445 398 0
14 2 1074 800.132 0
15 2 1430 228 0
16 3 200 958 0
17 3 219.579 70 0
18 3 545 800 0
19 3 545 460 0
20 3 545 70 0
21 3 545 970 0
22 3 545 630 0
23 3 1029 460 0
24 4 899 938 0
25 4 1191 560 0
26 4 1264.42 718 0
27 4 1385 607.157 0
28 4 1391 822.843 0
29 4 1391 423.421 0
30 4 1507.45 938 0
31 4 1536.71 735.843 0
32 4 1536.71 290 0
33 4 1669.45 938 0
34 4 1831.45 938 0
35 4 1941 816.132 0
