Time: 3601.56
Lx: 869.407 0.384546
Ly: 1000
Id TipoPieza x y ángulo
0 0 284 880 0
1 0 284 630 0
2 0 578 992 0
3 0 578 706.787 0
4 0 681.407 402 0
5 1 42 682 0
6 1 336 508.787 0
7 1 460 2 0
8 1 468.994 204 0
9 1 769.407 528.699 0
10 2 0 156 0
11 2 0 370 0
12 2 583.407 853.213 0
13 2 583.407 568 0
14 2 583.407 156 0
15 3 50.7544 890 0
16 3 50.7544 472 0
17 3 336 834 0
18 3 709.407 172 0
19 3 709.407 292 0
20 4 214.961 319.409 0
21 4 214.961 108 0
22 4 296 2 0
23 4 588 591.213 0
24 4 588 873.213 0
