Time: 3603.66
Lx: 32.6629 0.3387
Ly: 15
Id TipoPieza x y ángulo
0 0 19.3629 11 0
1 0 23.7452 1 0
2 0 28.6629 5.55709 0
3 0 24.739 5.73407 90
4 1 10.515 9.7022 0
5 1 10.59 4.5522 0
6 1 28.5129 12 90
7 1 31.6629 14.8956 180
8 2 1 0.0455825 0
9 2 14.665 11 0
10 2 17.589 6.22487 0
11 2 17.589 1.86336 0
12 3 3.88187 3.37585 0
13 3 13.0271 6.01336 0
14 3 24.901 4.74558 0
15 3 32.6629 0.5 90
16 4 4.36495 8.52585 0
17 4 4.88444 0.0455825 0
18 4 10.0344 0.0455825 0
19 4 18.5952 0.0455825 0
20 5 2 12 0
21 5 2 6.7 0
22 5 7.16744 12 0
23 5 7.3 11.7314 90
24 6 0 9.85 0
25 6 0 4.19558 0
26 6 2.15 4.65458 0
27 6 2.15 9.85 0
