Time: 3606.34
Lx: 49.5714 0.306556
Ly: 40
Id TipoPieza x y ángulo
0 0 12.5714 28.8571 0
1 0 33.5714 30 0
2 0 41.5714 33 0
3 0 42.5714 5.5 0
4 0 42.5714 26.1429 0
5 1 1 25 0
6 1 8.85714 19 0
7 1 24.374 1.87798 0
8 1 37.5714 0 0
9 1 37.5714 20.7429 0
10 2 8 6 0
11 2 19.5714 29 0
12 2 20 8.03448 0
13 2 21.8621 19 0
14 2 34.2214 12.7429 0
15 3 0 5 0
16 3 0 9 0
17 3 4 9 0
18 3 4 1 0
19 3 4 19.5714 0
20 3 4 5 0
21 3 6 36 0
22 3 8 1 0
23 3 26.8621 37 0
24 3 26.8621 16 0
25 4 3 0 0
26 4 13 2 0
27 4 13.5 1 0
28 4 13.5714 16 0
29 4 13.5714 0 0
30 4 13.5714 3 0
31 4 16.5 26 0
32 4 28.2586 27 0
33 4 28.2586 0 0
34 4 8 34 180
35 5 0 4 0
36 5 0 12 0
37 5 0 1 0
38 5 0 8 0
39 5 0 18.5714 0
40 5 12.5 25 0
41 5 12.5 4 0
42 5 15.5714 35 0
43 5 22.5714 38 0
44 5 22.5714 0 0
45 6 0 13 0
46 6 0 2 0
47 6 0 3 0
48 6 0 0 0
49 6 19.5714 36 0
50 6 19.5714 38 0
51 6 21 2 0
52 6 23.8621 39 0
53 6 46.2214 11.4571 0
54 6 46.2214 19 0
55 7 1 14 0
56 7 1 16 0
57 7 1 34 0
58 7 1 31 0
59 7 10 17 0
60 7 10 38 0
61 7 11 36 0
62 7 11.5714 14 0
63 7 32.5714 28 0
64 7 32.5714 7.87798 0
