Time: 3600.77
Lx: 28.5065 0.276481
Ly: 40
Id TipoPieza x y ángulo
0 0 2 32.5714 0
1 0 21.5065 23.013 0
2 0 21.5065 33 0
3 1 1 21.4416 0
4 1 1 5 0
5 1 1 15.3333 0
6 2 9 27.5065 0
7 2 13 13.4675 0
8 2 16 4 0
9 3 11 37 0
10 3 11 0 0
11 3 15 0 0
12 3 23.5519 29.4286 0
13 3 24.5065 12 0
14 3 24.5065 19.4416 0
15 4 3 1 0
16 4 3 2 0
17 4 3 0 0
18 4 11 11 0
19 4 11 3 0
20 4 12 24.4416 0
21 5 0 28.5714 0
22 5 13.5 23.4416 0
23 5 20.5065 0 0
24 5 24.5065 22.4416 0
25 5 24.5065 0 0
26 5 24.5065 32.4286 0
27 6 0 1 0
28 6 0 11 0
29 6 1 13.3333 0
30 6 2 29.5714 0
31 6 15.1818 25.5065 0
32 6 24.7565 18.4416 0
33 7 1 30.5714 0
34 7 1 3 0
35 7 3.33333 11.3333 0
36 7 5 13.3333 0
37 7 14.1818 21.013 0
38 7 20 1 0
