Time: 3601.34
Lx: 50.4038 0.727203
Ly: 40
Id TipoPieza x y ángulo
0 0 39.5475 13.656 0
1 0 43.4038 3 0
2 1 21.9013 32.8584 0
3 1 38.4038 34 0
4 2 0 8.37689 0
5 2 26.4038 8 180
6 3 15.9673 13 0
7 3 15.9673 25.6569 0
8 3 24.9485 25.6569 0
9 3 4 35 180
10 4 30.4038 8.65685 0
11 4 30.4038 3 0
12 4 42.4038 29 0
13 4 42.4038 24 0
14 5 0 39 0
15 5 13 32.6569 0
16 5 13 20.6569 0
17 5 34.4038 27.8584 0
18 6 5.19048 3 0
19 6 8 39 0
20 6 15 39 0
21 6 33 22.8584 0
22 7 1 26 0
23 7 1 20 0
24 7 25.5475 13.6569 0
25 7 29 21.6569 180
