Time: 3601.55
Lx: 703 0.350731
Ly: 1000
Id TipoPieza x y ángulo
0 0 50 354 0
1 0 426 350.964 0
2 1 0 614 0
3 1 206 832 0
4 1 206 542 0
5 1 206 224 0
6 2 703 975.106 0
7 2 703 732.964 0
8 3 0 246 0
9 3 0 326 0
10 3 296 70 0
11 3 316 336.875 0
12 4 333 578.858 0
13 4 333 890 0
14 4 545.267 18.8755 0
15 4 546 873.106 0
16 4 558.858 544.964 0
17 4 618 873.106 0
18 5 448 1000 0
19 5 448 750 0
20 6 0 744 0
21 6 316 350 0
22 7 0 156 0
23 7 417 246.875 0
24 8 218.576 104 0
25 8 543 230.964 0
26 9 0 508 0
27 9 0 904 0
