Time: 3602.7
Lx: 1020 0.328771
Ly: 1000
Id TipoPieza x y ángulo
0 0 192.132 856 0
1 0 192.132 226.864 0
2 0 764 644 0
3 1 70 880 0
4 1 70 332 0
5 1 216 638 0
6 1 920 162 0
7 1 120 616 90
8 1 458 0 90
9 2 713 938 0
10 2 713 710 0
11 2 958 644 0
12 3 0 332 0
13 3 0 856 0
14 3 0 70 0
15 3 0 786 0
16 3 0 70 90
17 3 0 332 90
18 4 913 938 0
19 4 923 38 0
20 4 975 0 0
21 4 975 354 0
22 4 975 938 0
23 4 975 100 0
24 4 975 416 0
25 4 975 506 0
26 4 975 282 0
27 5 454 616 0
28 5 468 856 0
29 5 468 3.478e-14 180
30 6 920 788 0
31 6 863 884 90
32 6 902 150 90
33 7 70 252 0
34 7 620 406 0
35 7 610 482 270
36 8 517.458 38 0
37 8 523 740 0
38 8 743 446 0
39 9 184 0 0
40 9 752 54 0
41 9 766 788 0
