Time: 3600.98
Lx: 1524 0.401003
Ly: 1000
Id TipoPieza x y ángulo
0 0 429 106.746 0
1 0 429 696 0
2 0 429 250.746 0
3 0 1072.75 8 0
4 1 0 722 0
5 1 0 602 0
6 1 0 420 0
7 1 0 842 0
8 1 100 602 0
9 1 260 880 0
10 1 539 880 0
11 1 1069 318 0
12 2 245 228 0
13 2 399 534 0
14 2 898 696 0
15 2 931 228 0
16 3 245 306 0
17 3 245 880 0
18 3 245 236 0
19 3 469 464.746 0
20 3 469 626 0
21 3 469 696 0
22 3 300 534 90
23 3 399 512 90
24 4 100 540 0
25 4 424 450 0
26 4 948 62 0
27 4 965.746 0 0
28 4 986 938 0
29 4 1012 874 0
30 4 1027.75 90 0
31 4 1278 152 0
32 4 1278 646 0
33 4 1382.75 0 0
34 4 1417 229.746 0
35 4 1479 229.746 0
36 5 969 1000 0
37 5 969 468 0
38 5 1182 708 0
39 5 1524 1000 0
40 6 200 580 0
41 6 969 318 0
42 6 1182 496 0
43 6 1207 852.169 90
44 7 245 156 0
45 7 954 308 0
46 7 969 864 0
47 7 1169 447.746 0
48 8 100 890 0
49 8 245 730 90
50 8 539 840 90
51 8 1524 600 90
52 9 0 324 0
53 9 0 228 0
54 9 1339 133.746 0
55 9 1349.13 400 0
