Time: 3601.74
Lx: 68.4427 0.259015
Ly: 60
Id TipoPieza x y ángulo
0 0 38.7767 18.6116 0
1 0 42.3861 49 0
2 0 42.3861 40.6217 0
3 1 23 12 0
4 1 27.3251 47.6 0
5 1 46 12 0
6 2 2 24 0
7 2 2 50.6 0
8 2 13 24 0
9 3 11 50.6 0
10 3 21.1333 35.6 0
11 3 30 15 0
12 4 41.4956 19.6116 0
13 4 44.3974 24.6116 0
14 4 59.1427 0 0
15 5 34.6062 50.8881 0
16 5 53.1427 32 0
17 5 57.4427 59 0
18 6 22 18 0
19 6 34.5806 58 0
20 6 34.753 53 0
21 7 25.581 47.6 0
22 7 30.5057 47.1484 0
23 7 30.5057 54 0
24 8 10.9717 32.515 0
25 8 10.9717 59 0
26 8 42.6948 43.6217 0
27 9 7.13333 24 0
28 9 7.13333 50.6 0
29 9 17.0682 53.6 0
