Time: 3601.53
Lx: 52.3309 0.737249
Ly: 40
Id TipoPieza x y ángulo
0 0 22.7042 31.0474 0
1 0 43.5592 33 0
2 1 34.129 0 0
3 1 35.2304 23.1981 0
4 2 18.6569 20 0
5 2 18.6569 6 0
6 3 0 17 0
7 3 0 25 0
8 3 0 36 0
9 3 41.3111 15.8179 0
10 4 6.65685 22 0
11 4 6.65685 6 0
12 4 8 17 0
13 4 20 0 0
14 5 33.3111 15.8753 0
15 5 33.7042 33.1981 0
16 5 34.5774 10.8101 0
17 5 48.3309 9.4549 0
18 6 13 1 0
19 6 49.3309 19.4549 0
20 6 49.3309 4.4549 0
21 6 49.3309 14.4549 0
22 7 1 -1e-09 0
23 7 6.65685 30 0
24 7 6.65685 11 0
25 7 9 36 0
