Time: 3602.89
Lx: 1353 0.325298
Ly: 1000
Id TipoPieza x y ángulo
0 0 797 376 0
1 0 797 232 0
2 0 1097 592 0
3 0 1097 736 0
4 1 738 880 0
5 1 945 880 0
6 1 967 520 0
7 1 1045 880 0
8 1 1053 293.525 0
9 1 1153 880 0
10 1 1253 880 0
11 1 1253 306 0
12 2 529 697 0
13 2 575 1000 0
14 2 575 456 0
15 2 934.304 228 0
16 3 0 207 0
17 3 0 834 0
18 3 0 1000 0
19 3 0 70 0
20 3 100 757 0
21 3 330 772 0
22 3 361 970 0
23 3 575 880 0
24 4 17 702 0
25 4 17 75 0
26 4 500 0 0
27 4 500 838 0
28 4 562 0 0
29 4 752 343 0
30 4 752 281 0
31 4 855 880 0
32 4 956.043 170 0
33 4 1028 780 0
34 4 1278.53 244 0
35 4 1278.53 522.016 0
36 5 284 687 0
37 5 301.818 447 0
38 5 813 696 0
39 5 1097 880 0
40 6 95.375 499 0
41 6 230 850 0
42 6 845 692 0
43 6 1153 267.017 0
44 7 184 197 0
45 7 934.304 156 0
46 7 1053 283.525 0
47 7 1067 582 0
48 8 561 504.553 0
49 8 575 339 0
50 8 575 700 0
51 8 575 229 0
52 9 76 834 0
53 9 535.304 62 0
54 9 584 900 0
55 9 813 544 0
