Time: 3602.71
Lx: 746 0.350123
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 330 0
1 0 245 741 0
2 0 245 141 0
3 0 490 526 0
4 1 0 210 0
5 1 145 210 0
6 1 337 330 0
7 1 501 140 0
8 1 501 670 0
9 1 552 393 0
10 1 601 140 0
11 1 601 260 0
12 2 245 1000 0
13 2 245 772 0
14 2 490 741 0
15 2 552 513 0
16 3 0 70 0
17 3 0 210 0
18 3 0 140 0
19 3 184 70 0
20 3 184 140 0
21 3 252 955 0
22 3 562 70 0
23 3 562 140 0
24 4 545 938 0
25 4 545 790 0
26 4 549 876 0
27 4 639 910 0
28 4 639 752 0
29 4 639 814 0
30 4 701 876 0
31 4 701 786 0
32 4 701 464 0
33 4 701 696 0
34 4 701 380 0
35 4 701 938 0
