Time: 3601.8
Lx: 685 0.292251
Ly: 1000
Id TipoPieza x y ángulo
0 0 0 658 0
1 0 0 856 0
2 0 429 628 0
3 0 429 414 0
4 1 0 0 0
5 1 0 538 0
6 1 0 418 0
7 1 286 850 0
8 1 286 652 0
9 1 286 0 0
10 1 585 772 0
11 1 585 224 0
12 2 245 418 0
13 2 345 652 0
14 2 501 348 0
15 2 501 1000 0
16 3 0 190 0
17 3 245 424 0
18 3 461 628 0
19 3 501 210 0
20 3 501 70 0
21 3 501 1000 0
22 3 501 140 0
23 3 501 414 0
24 4 74 292 0
25 4 117 0 0
26 4 129 230 0
27 4 207 0 0
28 4 207 62 0
29 4 403 564 0
30 4 403 0 0
31 4 418 855 0
32 4 418 210 0
33 4 518 778 0
34 4 518 255 0
35 4 518 868 0
