Time: 3613.6
Lx: 2139 0.466531
Ly: 1000
Id TipoPieza x y ángulo
0 0 1306 348 0
1 0 1606 746 0
2 0 1606 150 0
3 0 1862 794 0
4 0 1862 224 0
5 1 286 730 0
6 1 542.478 298 0
7 1 1222 880 0
8 1 1222 728 0
9 1 1222 144 0
10 1 1467 4.00053e-09 0
11 1 1748 30 0
12 1 1748 608 0
13 1 1848 0 0
14 1 1962 674 0
15 2 815 298 0
16 2 1060 290 0
17 2 1214 720 0
18 2 1306 492 0
19 2 1567 348 0
20 3 102 668.712 0
21 3 386 1000 0
22 3 570 70 0
23 3 570 488 0
24 3 570 930 0
25 3 642.478 860 0
26 3 754 368 0
27 3 754 930 0
28 3 754 1000 0
29 3 754 790 0
30 4 1016 290 0
31 4 1339 0 0
32 4 1623 890 0
33 4 1703 428 0
34 4 1845 938 0
35 4 2004 0 0
36 4 2094 608 0
37 4 2094 938 0
38 4 2094 368 0
39 4 2094 0 0
40 4 2094 732 0
41 4 2094 670 0
42 4 2094 76 0
43 4 2094 138 0
44 4 2094 546 0
45 5 570 240 0
46 5 570 700 0
47 5 1222 1000 0
48 5 1606 1000 0
49 5 2032 608 0
50 6 286 850 0
51 6 386 700 0
52 6 1567 0 0
53 6 1567 514 0
54 6 1862 608 0
55 7 0 156 0
56 7 0 824.712 0
57 7 0 616 0
58 7 0 322 0
59 7 117.478 450 0
60 8 0 890 0
61 8 1214 602 0
62 8 1214 492 0
63 8 1567 294 0
64 8 1668 890 0
65 9 388.478 364 0
66 9 1060 96 0
67 9 1060 0 0
68 9 1374 664 0
69 9 1862 120 0
