Time: 3601.74
Lx: 29.6447 0.271372
Ly: 15
Id TipoPieza x y ángulo
0 0 21.6447 5.5 0
1 0 25.438 1 0
2 0 25.6447 10.8966 0
3 0 25.6447 5.89662 0
4 1 15.1964 10 0
5 1 18.8947 5 0
6 1 18.938 0 0
7 1 22.6964 10 0
8 2 7.20238 8.99405 0
9 2 11.1964 11 0
10 2 18.6964 10 0
11 2 22.438 0 0
12 3 5 0 0
13 3 6.10714 4.44643 0
14 3 9 0 0
15 3 14.4643 4.8609 0
16 4 0 0 0
17 4 0.25 8.4375 0
18 4 9.46429 5.73214 0
19 4 12.938 0.12406 0
20 5 2.20833 12 0
21 5 2.20833 2.3125 0
22 5 3.25 5.4375 0
23 5 6.20833 12 0
24 6 0 10.3125 0
25 6 0 5.3125 0
26 6 4.29167 5 0
27 6 10.2024 9 0
