Time: 3601.24
Lx: 35.9034 0.234057
Ly: 40
Id TipoPieza x y ángulo
0 0 28.7961 0 0
1 0 28.9034 6.96934 0
2 0 28.9034 13.9693 0
3 0 28.9034 21 0
4 1 11.8981 1.20386 0
5 1 13 9.20386 0
6 1 16.9034 28 0
7 1 21.2272 34 0
8 2 0 18.9045 0
9 2 0 5.40773 0
10 2 1.0374 30.7594 0
11 2 12 20 0
12 3 20.4543 15.2039 0
13 3 23.75 25 0
14 3 23.75 3.95386 0
15 3 23.7961 0 0
16 3 23.7961 17.862 0
17 3 23.9724 20.862 0
18 3 24.0207 12.2039 0
19 3 28.9034 30 0
20 4 0 0.407725 0
21 4 0 15.4077 0
22 4 0 16.4077 0
23 4 7.59227 0 0
24 4 15.3884 0.203863 0
25 4 15.3884 18.2039 0
26 4 27.9034 28 0
27 4 27.9034 33 0
28 5 0 12.4077 0
29 5 3 1.40773 0
30 5 7.40773 1 0
31 5 12.551 7.20386 0
32 5 12.551 8.20386 0
33 5 16.1019 17.2039 0
34 5 16.4543 16.2039 0
35 5 16.4543 15.2039 0
36 6 0 13.4077 0
37 6 0 4.40773 0
38 6 0 28.4045 0
39 6 0 1.40773 0
40 6 1.0374 29.4045 0
41 6 9 27.4045 0
42 6 11.4191 19 0
43 6 12.4772 37 0
44 7 1 26.4045 0
45 7 1 2.40773 0
46 7 1 38 0
47 7 4 13.4077 0
48 7 8.10193 16.2039 0
49 7 8.10193 28.4045 0
50 7 12.7272 38 0
51 7 18.9034 7.20386 0
