Time: 3601.43
Lx: 2409 0.748439
Ly: 1000
Id TipoPieza x y ángulo
0 0 1035 637.579 0
1 0 1035 32.4214 0
2 0 1035 276.421 0
3 0 1591 612 0
4 0 1591 856 0
5 1 1391 2 0
6 1 1391 660 0
7 1 1391 880 0
8 1 1391 222 0
9 1 1591 222 0
10 1 1791 172 0
11 1 1791.58 392 0
12 1 1947 880 0
13 1 1991.58 340 0
14 1 2147 880 0
15 2 245 398 0
16 2 245 779.421 0
17 2 590 738 0
18 2 935 779.421 0
19 2 935 410 0
20 3 0 70 0
21 3 345 410 0
22 3 406 240 0
23 3 467 70 0
24 3 751 82 0
25 3 1507.58 512 0
26 3 1591 70 0
27 3 1991 240 0
28 3 1991 780 0
29 3 2037 70 0
30 4 18.8427 902 0
31 4 180.843 902 0
32 4 531.421 879.421 0
33 4 953.843 902 0
34 4 1192.84 881.579 0
35 4 1354.84 498 0
36 4 1892 10 0
37 4 2145 548 0
38 4 2208.58 340 0
39 4 2364 902 0
40 4 2364 254 0
41 4 2364 578 0
42 4 2364 416 0
43 4 2364 92 0
44 4 2364 740 0
