Time: 3600.89
Lx: 55.1036 0.551148
Ly: 15
Id TipoPieza x y ángulo
0 0 5 0 0
1 0 32.106 1.66014 0
2 0 35.7737 1.66014 0
3 0 39.9237 0 0
4 0 39.9237 5.15 0
5 0 5 11.3 90
6 0 5 5.2799 90
7 0 48.9536 12 90
8 0 48.9536 6.15 90
9 0 54.1036 11.3927 90
10 0 8.60275 10.15 180
11 0 54.1036 5 180
12 0 32.106 13.7078 270
13 0 39.9237 12.8177 270
14 1 14.9677 9.66459 0
15 1 15.0132 0 0
16 1 18.2485 1.86481 0
17 1 18.2485 7.03252 0
18 1 21.7291 10 0
19 1 24.0833 0 0
20 1 25.1821 7.88481 0
21 1 27.2453 2.01151 0
22 1 28.3441 9.89632 0
23 1 10.15 10.3 90
24 1 14.9677 11 90
25 1 14.9677 4.75551 90
26 1 15.0132 0.474342 90
27 1 26.6955 4.47381 90
