Time: 3610.74
Lx: 41.9701 0.508579
Ly: 40
Id TipoPieza x y ángulo
0 0 32.9701 2 90
1 0 34.2239 15 90
2 0 39.9701 12 180
3 1 26.9701 18.9701 90
4 1 27.2239 6.38806 90
5 1 26.9701 39 270
6 2 16 9 180
7 2 17.7143 21 180
8 2 17.8 32 180
9 3 32.9701 0 0
10 3 36.7214 33 0
11 3 29.9701 22 90
12 3 5 40 180
13 3 24 33 180
14 3 32.9701 12 180
15 4 3.97015 0 0
16 4 19 0 0
17 4 27.2239 12 0
18 4 33.2239 14 0
19 4 39.9701 33 180
20 4 18 8 270
21 5 4 9 90
22 5 4 15 90
23 5 35.7214 15 90
24 5 36.7214 21.4975 90
25 5 37.7214 18.4975 90
26 5 41.9701 14.2537 90
27 6 1 31.5 90
28 6 1 28.5 90
29 6 3 12 90
30 6 5 24 90
31 6 5 10.3333 90
32 6 11 9 90
33 7 2 35 0
34 7 8 33 0
35 7 2 1 90
36 7 18 4 90
37 7 8 24 180
38 7 40.9701 5 180
