Time: 3602.06
Lx: 701 0.308405
Ly: 1000
Id TipoPieza x y ángulo
0 0 245 372 0
1 0 245 794 0
2 0 245 0 0
3 0 245 516 0
4 1 0 0 0
5 1 245 674 0
6 1 501 0 0
7 1 501 760 0
8 1 501 532 0
9 1 501 272 0
10 1 501 880 0
11 1 601 540 0
12 2 245 472 0
13 2 245 1000 0
14 2 245 760 0
15 2 490 372 0
16 3 30 674 0
17 3 30 244 0
18 3 30 344 0
19 3 345 760 0
20 3 501 462 0
21 3 502 272 0
22 3 502 202 0
23 3 517 532 0
24 4 321 938 0
25 4 411 938 0
26 4 556 652 0
27 4 620 884 0
28 4 620 319 0
29 4 620 714 0
30 4 656 660 0
31 4 656 768 0
32 4 656 0 0
33 4 656 830 0
34 4 656 938 0
35 4 656 62 0
