Time: 3605.45
Lx: 86 0.536047
Ly: 40
Id TipoPieza x y ángulo
0 0 44 29 0
1 0 47 6 0
2 0 55 35 0
3 0 58 30 0
4 0 58 0 0
5 0 58 25 0
6 0 58 15 0
7 0 58 20 0
8 0 72 35 0
9 0 72 0 0
10 0 72 10 0
11 0 72 25 0
12 0 72 20 0
13 0 72 15 0
14 0 72 5 0
15 1 23 13 0
16 1 23 31 0
17 1 28 24 0
18 1 32 34 0
19 1 32 16 0
20 1 35 6 0
21 1 46 24 0
22 2 6 26 0
23 2 6 2 0
24 2 6 20 0
25 2 12 14 0
26 2 12 36 0
27 2 12 8 0
28 2 24 2 0
29 2 47 2 0
30 2 61 8 0
31 3 0 14 0
32 3 0 2 0
33 3 0 8 0
34 3 0 24 0
35 3 0 32 0
36 3 6 14 0
37 3 6 36 0
38 3 6 30 0
39 3 6 8 0
40 3 17 20 0
41 3 17 2 0
42 3 49 36 0
