Time: 3601.06
Lx: 46.5 0.3319
Ly: 15
Id TipoPieza x y ángulo
0 0 22 10 0
1 0 25.5 10 0
2 0 25.5 5 0
3 0 25.5 0 0
4 0 29 0 0
5 0 29 5 0
6 0 29 10 0
7 0 32.5 5 0
8 0 32.5 10 0
9 0 33 0 0
10 0 36 10 0
11 0 36 5 0
12 0 39.5 10 0
13 0 39.5 0 0
14 0 39.5 5 0
15 0 43.5 10 0
16 0 43.5 0 0
17 0 43.5 5 0
18 1 0 1 0
19 1 0 6 0
20 1 3 3 0
21 1 3 8 0
22 1 6 10 0
23 1 6 5 0
24 1 6 0 0
25 1 10 10 0
26 1 10 0 0
27 1 10 5 0
28 1 14 0 0
29 1 14 5 0
30 1 14 10 0
31 1 17 7 0
32 1 17.1 1.8 0
33 1 20.5 0 0
34 1 20.5 5 0
