Time: 3602.67
Lx: 746 0.350123
Ly: 1000
Id TipoPieza x y ángulo
0 0 120 330 0
1 0 245 740 0
2 0 245 140 0
3 0 490 512 0
4 1 20 210 0
5 1 20 330 0
6 1 145 210 0
7 1 501 164 0
8 1 501 693 0
9 1 621 392 0
10 1 621 190 0
11 1 646 70 0
12 2 245 968 0
13 2 245 740 0
14 2 490 740 0
15 2 621 512 0
16 3 0 70 0
17 3 0 210 0
18 3 0 140 0
19 3 276 70 0
20 3 276 140 0
21 3 276 954 0
22 3 462 70 0
23 3 462 140 0
24 4 476 938 0
25 4 521 893 0
26 4 578 926 0
27 4 623 701 0
28 4 623 791 0
29 4 623 881 0
30 4 656 938 0
31 4 668 656 0
32 4 668 836 0
33 4 701 713 0
34 4 701 330 0
35 4 701 893 0
