Time: 3621.57
Lx: 103 0.666262
Ly: 40
Id TipoPieza x y ángulo
0 0 14 32 0
1 0 45 1 0
2 0 58 23 0
3 0 58 15 0
4 0 87 25 0
5 1 31 2 0
6 1 44 25 0
7 1 53 0 0
8 1 66.3077 32.0769 0
9 1 79 32 0
10 2 0 22 0
11 2 49 32 0
12 2 71.5 24 0
13 2 73 2 0
14 2 91 32 0
15 3 0 3 0
16 3 30 13 0
17 3 30 28 0
18 3 30 20 0
19 3 30 37 0
20 3 31 25 0
21 3 35 24 0
22 3 35 34 0
23 3 35 20 0
24 3 35 9 0
25 4 13 6 0
26 4 65 11 0
27 4 65 22 0
28 4 65 8 0
29 4 65 12 0
30 4 65 1 0
31 4 70 0 0
32 4 85 10 0
33 4 85 -1.00002e-09 0
34 4 85 9 0
35 5 0 0 0
36 5 0 36 0
37 5 0 11 0
38 5 12 7 0
39 5 21.3333 12 0
40 5 25.3333 6 0
41 5 25.3333 12 0
42 5 39 11 0
43 5 39 12 0
44 5 60 10 0
45 6 0 2 0
46 6 0 10 0
47 6 3 8 0
48 6 9 16 0
49 6 9 6 0
50 6 9 15 0
51 6 9 8 0
52 6 12 39 0
53 6 21 0 0
54 6 44 9 0
55 7 13 28 0
56 7 13 9 0
57 7 13 23 0
58 7 22 13 0
59 7 22 21 0
60 7 22 17 0
61 7 22 25 0
62 7 22 19 0
63 7 22 30.0769 0
64 7 42 23 0
