Time: 3609.43
Lx: 51.9741 0.735445
Ly: 40
Id TipoPieza x y ángulo
0 0 7 30.4652 90
1 0 10.7737 7 270
2 1 1.22403 12 270
3 1 18.0877 22.3152 270
4 2 39.502 19.9905 180
5 2 19.1071 38.9905 270
6 3 10.1071 37 0
7 3 9 21 90
8 3 10.1071 17 270
9 3 11 33 270
10 4 24.4199 6.9905 0
11 4 43.9741 2.9905 0
12 4 30.066 2.9905 180
13 4 32.9741 31.9905 270
14 5 36.4199 7.9905 0
15 5 46.9741 7.9905 90
16 5 51.9741 22.9905 90
17 5 51.9741 7.9905 90
18 6 36.4199 2.9905 0
19 6 48.9741 34.2007 0
20 6 44.502 15.9905 90
21 6 51.9741 15.9905 90
22 7 38.9741 24.9905 0
23 7 2 16.8084 90
24 7 38.1071 38.0291 180
25 7 43.1071 38.9905 270
