Time: 3601.17
Lx: 975 0.297791
Ly: 1000
Id TipoPieza x y ángulo
0 0 719 856 0
1 0 719 712 0
2 0 719 304.222 0
3 1 0 77.4407 0
4 1 32 279.441 0
5 1 376 166 0
6 1 415.559 0 0
7 1 415.559 584 0
8 1 476 120 0
9 2 531 584 0
10 2 657 1000 0
11 2 821 298 0
12 3 347 356 0
13 3 531 368 0
14 3 576 70 0
15 3 607 638 0
16 3 791 70 0
17 3 791 521.556 0
18 4 17 772 0
19 4 84.5593 0 0
20 4 509.559 710 0
21 4 509.559 908 0
22 4 509.559 802 0
23 4 651 368 0
24 4 674 481 0
25 4 674 938 0
26 4 674 811 0
27 5 284 437.441 0
28 5 412 834 0
29 5 815 676 0
30 6 28 605 0
31 6 262.949 136 0
32 6 312 850 0
33 7 0 593.441 0
34 7 0 990 0
35 7 129.559 156 0
36 8 316 444 0
37 8 606 158 0
38 8 815 521.556 0
39 9 554.559 676 0
40 9 821 70 0
41 9 821 166 0
