Time: 3601.09
Lx: 1842.87 0.709648
Ly: 1000
Id TipoPieza x y ángulo
0 0 484 967.233 0
1 0 868 796.348 0
2 0 1163.43 535.256 0
3 0 1547.43 503.233 0
4 0 1842.87 242.141 0
5 1 0 782 0
6 1 0 532 0
7 1 679.433 306.348 0
8 1 1742.87 850 0
9 1 1742.87 600 0
10 2 0 156 0
11 2 0 422 0
12 2 220.336 617.233 0
13 2 642.875 156 0
14 2 1291.94 759.233 0
15 3 968 635.256 0
16 3 1027.43 85.2556 0
17 3 1215.14 890 0
18 3 1482.87 890 0
19 3 1682.87 342.141 0
20 4 386 263.233 0
21 4 386 67.2326 0
22 4 584 904 0
23 4 961.137 904 0
24 4 1304.87 67.2326 0
